strategy,up,score,nikkei,tp,sl,hold,dev_signals,dev_losses,dev_holds,dev_avg_return,dev_pf,dev_dd,dev_annual_signals,dev_positive_months,dev_months,dev_monthly_positive_ratio,dev_monthly_plus5_ratio,dev_avg_month_return,dev_avg_month_profit_jpy,dev_worst_month_return,dev_oos_cumulative_return,dev_compound_return,dev_compound_final_capital,dev_expected_value,dev_avg_win,dev_avg_loss,devh1_signals,devh1_losses,devh1_holds,devh1_avg_return,devh1_pf,devh1_dd,devh1_annual_signals,devh1_positive_months,devh1_months,devh1_monthly_positive_ratio,devh1_monthly_plus5_ratio,devh1_avg_month_return,devh1_avg_month_profit_jpy,devh1_worst_month_return,devh1_oos_cumulative_return,devh1_compound_return,devh1_compound_final_capital,devh1_expected_value,devh1_avg_win,devh1_avg_loss,devh2_signals,devh2_losses,devh2_holds,devh2_avg_return,devh2_pf,devh2_dd,devh2_annual_signals,devh2_positive_months,devh2_months,devh2_monthly_positive_ratio,devh2_monthly_plus5_ratio,devh2_avg_month_return,devh2_avg_month_profit_jpy,devh2_worst_month_return,devh2_oos_cumulative_return,devh2_compound_return,devh2_compound_final_capital,devh2_expected_value,devh2_avg_win,devh2_avg_loss,dev_objective,devh1_objective,devh2_objective,stability_objective,validation_signals,validation_losses,validation_holds,validation_avg_return,validation_pf,validation_dd,validation_annual_signals,validation_positive_months,validation_months,validation_monthly_positive_ratio,validation_monthly_plus5_ratio,validation_avg_month_return,validation_avg_month_profit_jpy,validation_worst_month_return,validation_oos_cumulative_return,validation_compound_return,validation_compound_final_capital,validation_expected_value,validation_avg_win,validation_avg_loss,validation_avg_lower,validation_pass,oos_signals,oos_losses,oos_holds,oos_avg_return,oos_pf,oos_dd,oos_annual_signals,oos_positive_months,oos_months,oos_monthly_positive_ratio,oos_monthly_plus5_ratio,oos_avg_month_return,oos_avg_month_profit_jpy,oos_worst_month_return,oos_oos_cumulative_return,oos_compound_return,oos_compound_final_capital,oos_expected_value,oos_avg_win,oos_avg_loss,oos_pf_ratio,oos_insufficient_data,oos_pass,profit_objective,sizing,prob_10y,prob_15y,prob_20y,bankruptcy_prob,p90_max_dd,final_status,up_threshold,score_threshold,nikkei_filter,tp_multiplier,sl_multiplier,hold_days,oos_validation_pf_ratio,fold,oos_end
UP20_SCORE80_NIKKEION_TP3.5_SL1.25_H1,20,80,True,3.5,1.25,1,113,8,51,7.131893373408636,47.65496676511686,-5.279819416128062,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.2621746372262,412621.746372262,-2.4075786564766832,218321.38687941647,218321.38687941647,2184213868.7941647,7.131893373408636,7.839787164810701,-2.1592126387434725,46,5,24,5.964114149074073,19.078449368558744,-5.279819416128062,45.90573770491803,10,14,71.42857142857143,71.42857142857143,24.049607728860565,240496.07728860565,-2.4075786564766832,1283.1117283311996,1283.1117283311996,13831117.283311997,5.964114149074073,7.06157894175572,-3.035097150915429,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.65642023233096,156.12731970323043,156.2496109671527,156.12731970323043,61,7,24,7.679260178622323,26.06252310039614,-7.546030551862692,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.57209497914737,365720.94979147374,-7.546030551862682,8382.281281606703,8382.281281606703,84822812.81606703,7.679260178622323,9.02084299692588,-2.670092991147964,4.767799341804803,True,52,7,16,5.775787594908199,18.812878659251467,-9.049838659847897,54.11111111111111,9,12,75.0,75.0,31.746635051442013,317466.35051442013,-6.467309212761752,1672.5080989037658,1672.5080989037658,17725080.98903766,5.775787594908199,7.048929846627873,-2.4086983090039937,0.7218364310616388,False,True,281.02850484020456,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,80,True,3.5,1.25,1,0.7218364310616388,1,2023-08-31
UP25_SCORE80_NIKKEION_TP3.5_SL1.25_H1,25,80,True,3.5,1.25,1,113,8,51,7.131893373408636,47.65496676511686,-5.279819416128062,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.2621746372262,412621.746372262,-2.4075786564766832,218321.38687941647,218321.38687941647,2184213868.7941647,7.131893373408636,7.839787164810701,-2.1592126387434725,46,5,24,5.964114149074073,19.078449368558744,-5.279819416128062,45.90573770491803,10,14,71.42857142857143,71.42857142857143,24.049607728860565,240496.07728860565,-2.4075786564766832,1283.1117283311996,1283.1117283311996,13831117.283311997,5.964114149074073,7.06157894175572,-3.035097150915429,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.65642023233096,156.12731970323043,156.2496109671527,156.12731970323043,61,7,24,7.679260178622323,26.06252310039614,-7.546030551862692,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.57209497914737,365720.94979147374,-7.546030551862682,8382.281281606703,8382.281281606703,84822812.81606703,7.679260178622323,9.02084299692588,-2.670092991147964,4.767799341804803,True,52,7,16,5.775787594908199,18.812878659251467,-9.049838659847897,54.11111111111111,9,12,75.0,75.0,31.746635051442013,317466.35051442013,-6.467309212761752,1672.5080989037658,1672.5080989037658,17725080.98903766,5.775787594908199,7.048929846627873,-2.4086983090039937,0.7218364310616388,False,True,281.02850484020456,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,80,True,3.5,1.25,1,0.7218364310616388,1,2023-08-31
UP20_SCORE80_NIKKEION_TP4.0_SL1.5_H1,20,80,True,4.0,1.5,1,113,8,58,7.540729737113439,44.31785338531666,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,44.31107155418714,443110.7155418714,-2.856373291418912,330118.4853280797,330118.4853280797,3302184853.280797,7.540729737113439,8.302603716776405,-2.458866245962957,46,5,26,6.1751312235682105,17.164607606202132,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.057130716905284,250571.3071690529,-2.856373291418912,1409.9386489494248,1409.9386489494248,15099386.489494247,6.1751312235682105,7.356798802352944,-3.514542922466604,68,3,32,8.618301989052254,280.30618930773784,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,62.55327540493046,625532.7540493045,0.0,25705.78859564733,25705.78859564733,258057885.9564733,8.618301989052254,9.04835000939883,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,28,8.113365740531737,23.93626327921073,-8.73439049148319,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.95710725387437,399571.07253874367,-8.734390491483202,10520.541056779775,10520.541056779775,106205410.56779777,8.113365740531737,9.56468820105495,-3.082550383504484,4.972667286082022,True,52,7,20,6.242258165620599,17.565224708962322,-10.675581909594456,54.11111111111111,9,12,75.0,75.0,35.04008579914797,350400.8579914796,-7.649808835092687,2100.4158124791397,2100.4158124791397,22004158.12479139,6.242258165620599,7.648723023935847,-2.799301637834568,0.7338332012841025,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,80,True,4.0,1.5,1,0.7338332012841025,1,2023-08-31
UP30_SCORE80_NIKKEION_TP4.0_SL1.5_H1,30,80,True,4.0,1.5,1,113,8,58,7.540729737113439,44.31785338531666,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,44.31107155418714,443110.7155418714,-2.856373291418912,330118.4853280797,330118.4853280797,3302184853.280797,7.540729737113439,8.302603716776405,-2.458866245962957,46,5,26,6.1751312235682105,17.164607606202132,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.057130716905284,250571.3071690529,-2.856373291418912,1409.9386489494248,1409.9386489494248,15099386.489494247,6.1751312235682105,7.356798802352944,-3.514542922466604,68,3,32,8.618301989052254,280.30618930773784,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,62.55327540493046,625532.7540493045,0.0,25705.78859564733,25705.78859564733,258057885.9564733,8.618301989052254,9.04835000939883,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,28,8.113365740531737,23.93626327921073,-8.73439049148319,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.95710725387437,399571.07253874367,-8.734390491483202,10520.541056779775,10520.541056779775,106205410.56779777,8.113365740531737,9.56468820105495,-3.082550383504484,4.972667286082022,True,52,7,20,6.242258165620599,17.565224708962322,-10.675581909594456,54.11111111111111,9,12,75.0,75.0,35.04008579914797,350400.8579914796,-7.649808835092687,2100.4158124791397,2100.4158124791397,22004158.12479139,6.242258165620599,7.648723023935847,-2.799301637834568,0.7338332012841025,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,80,True,4.0,1.5,1,0.7338332012841025,1,2023-08-31
UP25_SCORE80_NIKKEION_TP4.0_SL1.5_H1,25,80,True,4.0,1.5,1,113,8,58,7.540729737113439,44.31785338531666,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,44.31107155418714,443110.7155418714,-2.856373291418912,330118.4853280797,330118.4853280797,3302184853.280797,7.540729737113439,8.302603716776405,-2.458866245962957,46,5,26,6.1751312235682105,17.164607606202132,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.057130716905284,250571.3071690529,-2.856373291418912,1409.9386489494248,1409.9386489494248,15099386.489494247,6.1751312235682105,7.356798802352944,-3.514542922466604,68,3,32,8.618301989052254,280.30618930773784,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,62.55327540493046,625532.7540493045,0.0,25705.78859564733,25705.78859564733,258057885.9564733,8.618301989052254,9.04835000939883,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,28,8.113365740531737,23.93626327921073,-8.73439049148319,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.95710725387437,399571.07253874367,-8.734390491483202,10520.541056779775,10520.541056779775,106205410.56779777,8.113365740531737,9.56468820105495,-3.082550383504484,4.972667286082022,True,52,7,20,6.242258165620599,17.565224708962322,-10.675581909594456,54.11111111111111,9,12,75.0,75.0,35.04008579914797,350400.8579914796,-7.649808835092687,2100.4158124791397,2100.4158124791397,22004158.12479139,6.242258165620599,7.648723023935847,-2.799301637834568,0.7338332012841025,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,80,True,4.0,1.5,1,0.7338332012841025,1,2023-08-31
UP20_SCORE80_NIKKEION_TP3.5_SL1.5_H1,20,80,True,3.5,1.5,1,113,8,51,7.10239365475136,41.799824121411085,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.078698924311,410786.98924310994,-2.856373291418912,211076.4814827561,211076.4814827561,2111764814.827561,7.10239365475136,7.83087059956769,-2.458866245962957,46,5,24,5.891647448894244,16.422533662438745,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.695761711095532,236957.61711095533,-2.856373291418912,1237.2347482060663,1237.2347482060663,13372347.482060663,5.891647448894244,7.038743835645567,-3.514542922466604,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,24,7.631929002450264,22.575254774225304,-8.734390491483202,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.405670768430525,364056.70768430526,-8.734390491483202,8132.494389207351,8132.494389207351,82324943.89207351,7.631929002450264,9.02084299692588,-3.082550383504484,4.635012001476381,True,52,7,16,5.690968113732642,16.102253561816315,-10.675581909594444,54.11111111111111,9,12,75.0,75.0,31.31282869068994,313128.2869068994,-7.649808835092687,1595.430461834262,1595.430461834262,16954304.61834262,5.690968113732642,7.011676741754209,-2.799301637834568,0.7132700703870077,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,80,True,3.5,1.5,1,0.7132700703870077,1,2023-08-31
UP25_SCORE80_NIKKEION_TP3.5_SL1.5_H1,25,80,True,3.5,1.5,1,113,8,51,7.10239365475136,41.799824121411085,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.078698924311,410786.98924310994,-2.856373291418912,211076.4814827561,211076.4814827561,2111764814.827561,7.10239365475136,7.83087059956769,-2.458866245962957,46,5,24,5.891647448894244,16.422533662438745,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.695761711095532,236957.61711095533,-2.856373291418912,1237.2347482060663,1237.2347482060663,13372347.482060663,5.891647448894244,7.038743835645567,-3.514542922466604,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,24,7.631929002450264,22.575254774225304,-8.734390491483202,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.405670768430525,364056.70768430526,-8.734390491483202,8132.494389207351,8132.494389207351,82324943.89207351,7.631929002450264,9.02084299692588,-3.082550383504484,4.635012001476381,True,52,7,16,5.690968113732642,16.102253561816315,-10.675581909594444,54.11111111111111,9,12,75.0,75.0,31.31282869068994,313128.2869068994,-7.649808835092687,1595.430461834262,1595.430461834262,16954304.61834262,5.690968113732642,7.011676741754209,-2.799301637834568,0.7132700703870077,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,25,80,True,3.5,1.5,1,0.7132700703870077,1,2023-08-31
UP30_SCORE80_NIKKEION_TP3.5_SL1.5_H1,30,80,True,3.5,1.5,1,113,8,51,7.10239365475136,41.799824121411085,-6.315783299353672,54.16437007874016,20,27,74.07407407407408,74.07407407407408,41.078698924311,410786.98924310994,-2.856373291418912,211076.4814827561,211076.4814827561,2111764814.827561,7.10239365475136,7.83087059956769,-2.458866245962957,46,5,24,5.891647448894244,16.422533662438745,-6.315783299353672,45.90573770491803,10,14,71.42857142857143,71.42857142857143,23.695761711095532,236957.61711095533,-2.856373291418912,1237.2347482060663,1237.2347482060663,13372347.482060663,5.891647448894244,7.038743835645567,-3.514542922466604,68,3,27,8.04839040702804,261.8362131546938,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,57.3784180793657,573784.180793657,0.0,18177.037038936945,18177.037038936945,182770370.38936943,8.04839040702804,8.452134815896576,-0.6994051184568787,156.6253413158342,156.09624078673366,156.2496109671527,156.09624078673366,61,7,24,7.631929002450264,22.575254774225304,-8.734390491483202,44.7394578313253,10,17,58.82352941176471,52.94117647058824,36.405670768430525,364056.70768430526,-8.734390491483202,8132.494389207351,8132.494389207351,82324943.89207351,7.631929002450264,9.02084299692588,-3.082550383504484,4.635012001476381,True,52,7,16,5.690968113732642,16.102253561816315,-10.675581909594444,54.11111111111111,9,12,75.0,75.0,31.31282869068994,313128.2869068994,-7.649808835092687,1595.430461834262,1595.430461834262,16954304.61834262,5.690968113732642,7.011676741754209,-2.799301637834568,0.7132700703870077,False,True,280.97973254271216,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,80,True,3.5,1.5,1,0.7132700703870077,1,2023-08-31
UP20_SCORE80_NIKKEION_TP4.0_SL1.75_H1,20,80,True,4.0,1.75,1,113,8,58,7.535029419182078,45.24291351280839,-6.598508874914877,54.16437007874016,20,27,74.07407407407408,74.07407407407408,44.31829943374103,443182.9943374103,-3.3010632976922194,328451.32534704625,328451.32534704625,3285513253.470463,7.535029419182078,8.292413356498676,-2.405634758098256,46,5,26,6.161128268649867,17.528498837415388,-6.598508874914877,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.071070198902056,250710.70198902057,-3.3010632976922194,1402.3154861006117,1402.3154861006117,15023154.861006116,6.161128268649867,7.330701538227055,-3.429372541883082,68,3,32,8.618301989052254,280.30618930773784,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,62.55327540493046,625532.7540493045,0.0,25705.78859564733,25705.78859564733,258057885.9564733,8.618301989052254,9.04835000939883,-0.6994051184568787,156.61685954856736,156.08775901946683,156.2496109671527,156.08775901946683,61,7,28,8.06659858544156,21.14119685444341,-9.899988584181765,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.793106020602494,397931.06020602497,-9.899988584181765,10209.626501804123,10209.626501804123,103096265.01804124,8.06659858544156,9.56468820105495,-3.490092735004613,4.853660368888908,True,52,7,20,6.158034815638097,15.360614675844571,-12.262756644906936,54.11111111111111,9,12,75.0,75.0,34.61008190633383,346100.81906333833,-8.810031721667732,2005.068531345404,2005.068531345404,21050685.31345404,6.158034815638097,7.61146991906218,-3.18547656351673,0.7265726146727642,False,True,280.9321173006528,0.01,100.0,100.0,100.0,0.0,0.0,PASS,20,80,True,4.0,1.75,1,0.7265726146727642,1,2023-08-31
UP30_SCORE80_NIKKEION_TP4.0_SL1.75_H1,30,80,True,4.0,1.75,1,113,8,58,7.535029419182078,45.24291351280839,-6.598508874914877,54.16437007874016,20,27,74.07407407407408,74.07407407407408,44.31829943374103,443182.9943374103,-3.3010632976922194,328451.32534704625,328451.32534704625,3285513253.470463,7.535029419182078,8.292413356498676,-2.405634758098256,46,5,26,6.161128268649867,17.528498837415388,-6.598508874914877,45.90573770491803,10,14,71.42857142857143,71.42857142857143,25.071070198902056,250710.70198902057,-3.3010632976922194,1402.3154861006117,1402.3154861006117,15023154.861006116,6.161128268649867,7.330701538227055,-3.429372541883082,68,3,32,8.618301989052254,280.30618930773784,-1.2034439520526077,86.23958333333333,10,14,71.42857142857143,71.42857142857143,62.55327540493046,625532.7540493045,0.0,25705.78859564733,25705.78859564733,258057885.9564733,8.618301989052254,9.04835000939883,-0.6994051184568787,156.61685954856736,156.08775901946683,156.2496109671527,156.08775901946683,61,7,28,8.06659858544156,21.14119685444341,-9.899988584181765,44.7394578313253,10,17,58.82352941176471,52.94117647058824,39.793106020602494,397931.06020602497,-9.899988584181765,10209.626501804123,10209.626501804123,103096265.01804124,8.06659858544156,9.56468820105495,-3.490092735004613,4.853660368888908,True,52,7,20,6.158034815638097,15.360614675844571,-12.262756644906936,54.11111111111111,9,12,75.0,75.0,34.61008190633383,346100.81906333833,-8.810031721667732,2005.068531345404,2005.068531345404,21050685.31345404,6.158034815638097,7.61146991906218,-3.18547656351673,0.7265726146727642,False,True,280.9321173006528,0.01,100.0,100.0,100.0,0.0,0.0,PASS,30,80,True,4.0,1.75,1,0.7265726146727642,1,2023-08-31
